age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__role,__pair_id,__class,__orig_row
36.0, Private,254493.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K,neg,-1,majority,6355
46.0, Private,269652.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,4386.0,0.0,38.0, United-States, >50K,anchor,345,minority,24036
85.0, Private,98611.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,3.0, Poland, <=50K,neg,-1,majority,32459
37.0, Private,360743.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,21185
43.0, Federal-gov,369468.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,353,minority,1258
46.0, Private,213611.0, 7th-8th,4.0, Married-spouse-absent, Priv-house-serv, Unmarried, White, Female,0.0,1594.0,24.0, Guatemala, <=50K,neg,-1,majority,12846
53.0, ?,64322.0, 7th-8th,4.0, Separated, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,7763
37.0, Private,379522.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,anchor,491,minority,1998
39.0, Private,139703.0, HS-grad,9.0, Married-spouse-absent, Sales, Unmarried, Black, Female,0.0,0.0,28.0, Jamaica, <=50K,neg,-1,majority,21431
43.0, Self-emp-not-inc,272165.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,2870
25.0, Private,366416.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,4871
25.0, Private,173062.0, Bachelors,13.0, Never-married, Handlers-cleaners, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,31366
35.0, Private,64922.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,50.0, United-States, >50K,pos,0,minority,30626
22.0, Private,188950.0, Some-college,10.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,8194
28.0, State-gov,149624.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,458,minority,174
27.0, Private,279580.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,10520.0,0.0,45.0, United-States, >50K,pos,108,minority,29411
40.0, Private,101593.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,31925
48.0, Private,174794.0, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,13894
34.0, Private,734193.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,13094
33.0, Local-gov,198183.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K,pos,272,minority,5514
43.0, Private,116852.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,36.0, Portugal, >50K,anchor,152,minority,4905
49.0, Private,144396.0, 11th,7.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K,neg,-1,majority,18503
22.0, Private,228452.0, 10th,6.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,2220
41.0, Private,325786.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,23691
25.0, Private,132683.0, HS-grad,9.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,25567
20.0, ?,29810.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,3775
55.0, Federal-gov,270859.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,265,minority,3017
34.0, Private,117963.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,anchor,35,minority,4983
57.0, Private,167864.0, Assoc-voc,11.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,19600
65.0, Self-emp-inc,184965.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K,pos,42,minority,28349
38.0, Private,218729.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K,neg,-1,majority,19469
21.0, Private,300812.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K,neg,-1,majority,3534
42.0, Self-emp-not-inc,217826.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,25.0, Jamaica, <=50K,neg,-1,majority,20450
24.0, State-gov,289909.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,17550
41.0, Self-emp-not-inc,240900.0, HS-grad,9.0, Divorced, Farming-fishing, Other-relative, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,27712
50.0, Self-emp-inc,293196.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K,pos,58,minority,1149
35.0, Self-emp-inc,187053.0, Bachelors,13.0, Separated, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,29812
41.0, Private,121718.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1848.0,48.0, United-States, >50K,anchor,356,minority,3862
40.0, Private,137142.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,94,minority,24472
31.0, Private,173858.0, Prof-school,15.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K,neg,-1,majority,29631
28.0, Private,219267.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,28.0, United-States, <=50K,neg,-1,majority,15657
23.0, Local-gov,220912.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,24543
57.0, Private,245193.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,anchor,299,minority,7701
28.0, Private,110164.0, Some-college,10.0, Divorced, Other-service, Other-relative, Black, Male,0.0,0.0,24.0, United-States, <=50K,neg,-1,majority,25603
53.0, Private,155963.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,22286
39.0, Private,177075.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,13314
41.0, Federal-gov,34178.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,7022
58.0, Private,250206.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,40.0, United-States, >50K,anchor,352,minority,32179
47.0, Local-gov,165822.0, Some-college,10.0, Divorced, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,9654
38.0, Private,277022.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, Columbia, <=50K,neg,-1,majority,26198
39.0, Local-gov,256997.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10749
21.0, Private,301556.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,19.0, United-States, <=50K,neg,-1,majority,26183
41.0, Private,163322.0, 11th,7.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,36.0, United-States, <=50K,neg,-1,majority,22568
33.0, Private,112358.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,32.0, United-States, <=50K,neg,-1,majority,21129
43.0, ?,405374.0, Some-college,10.0, Separated, ?, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,25524
27.0, Self-emp-not-inc,365110.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,31363
90.0, Private,250832.0, 10th,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,12975
18.0, ?,331511.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,10161
71.0, Private,183678.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,16.0, United-States, <=50K,neg,-1,majority,10670
18.0, Private,186954.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,24824
27.0, Private,150025.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K,neg,-1,majority,14369
56.0, Self-emp-not-inc,48102.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,1977.0,50.0, United-States, >50K,anchor,96,minority,26725
37.0, Self-emp-not-inc,410919.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,13859
32.0, Private,321313.0, Masters,14.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,27064
25.0, Private,175370.0, Some-college,10.0, Divorced, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,6589
55.0, Self-emp-not-inc,283635.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,26641
60.0, Self-emp-not-inc,127805.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,250,minority,9200
36.0, Private,171393.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,55.0, United-States, >50K,pos,173,minority,28136
19.0, Private,97189.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,22.0, United-States, <=50K,neg,-1,majority,21694
29.0, Private,169631.0, HS-grad,9.0, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,24151
55.0, Federal-gov,113398.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,31923
62.0, Private,150693.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,42.0, United-States, <=50K,neg,-1,majority,9587
47.0, Private,111797.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,35.0, Outlying-US(Guam-USVI-etc), <=50K,neg,-1,majority,1565
37.0, Private,188774.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,2824.0,40.0, United-States, >50K,pos,482,minority,29790
44.0, Self-emp-not-inc,103111.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,pos,325,minority,8510
53.0, Private,188644.0, Preschool,1.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,neg,-1,majority,11360
19.0, State-gov,67217.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,594.0,0.0,24.0, United-States, <=50K,neg,-1,majority,25402
51.0, Private,64643.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,60.0, ?, <=50K,neg,-1,majority,30105
29.0, Private,153416.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,55.0, United-States, <=50K,neg,-1,majority,32188
41.0, Private,32878.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,anchor,21,minority,26929
17.0, Private,101626.0, 9th,5.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,26807
41.0, Private,40151.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,397,minority,23568
40.0, Private,227236.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,5005
57.0, Self-emp-inc,140319.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,6114
24.0, Self-emp-inc,142404.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,346,minority,10438
55.0, Private,227158.0, Bachelors,13.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,2202
64.0, Self-emp-inc,80333.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,286,minority,28208
53.0, Private,126592.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688.0,0.0,40.0, United-States, >50K,pos,283,minority,28819
60.0, Private,181200.0, 12th,8.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,13035
46.0, Local-gov,170092.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,43.0, United-States, <=50K,neg,-1,majority,20872
35.0, Private,105813.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,pos,310,minority,23055
45.0, Private,174426.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,14019
40.0, Private,192344.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,263,minority,25079
25.0, Private,430084.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,8486
24.0, Private,163665.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,2174.0,0.0,40.0, United-States, <=50K,neg,-1,majority,14079
28.0, ?,196971.0, Bachelors,13.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,43.0, United-States, <=50K,neg,-1,majority,14499
42.0, Self-emp-not-inc,30759.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,17291
19.0, Private,281704.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,7943
37.0, Private,127772.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,11053
41.0, Private,41090.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2002.0,60.0, United-States, <=50K,neg,-1,majority,20310
30.0, Local-gov,131776.0, Masters,14.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,2913
38.0, Local-gov,329980.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,1876.0,40.0, Canada, <=50K,neg,-1,majority,19393
26.0, Private,48718.0, 10th,6.0, Never-married, Adm-clerical, Not-in-family, White, Female,2907.0,0.0,40.0, United-States, <=50K,neg,-1,majority,7836
50.0, Private,166758.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K,neg,-1,majority,10358
22.0, Private,283969.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, Mexico, <=50K,neg,-1,majority,29378
54.0, Private,147863.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5013.0,0.0,40.0, Vietnam, <=50K,neg,-1,majority,11589
39.0, Private,258102.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,9027
52.0, Federal-gov,207841.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,25212
29.0, Private,83517.0, 9th,5.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,26815
59.0, Private,107833.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,1485.0,40.0, United-States, >50K,anchor,251,minority,4632
29.0, ?,19793.0, Some-college,10.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,8.0, United-States, <=50K,neg,-1,majority,14348
28.0, Private,158737.0, 12th,8.0, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Male,0.0,0.0,40.0, Ecuador, <=50K,neg,-1,majority,17726
51.0, Private,179010.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,3857
39.0, Private,348521.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,2415.0,99.0, United-States, >50K,anchor,479,minority,21147
47.0, Private,164113.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688.0,0.0,40.0, United-States, >50K,anchor,283,minority,5568
41.0, Self-emp-inc,125831.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1887.0,55.0, United-States, >50K,anchor,124,minority,21624
55.0, Private,193130.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,85,minority,31095
45.0, Self-emp-inc,271901.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,32.0, United-States, >50K,anchor,268,minority,11195
33.0, Private,204042.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K,neg,-1,majority,6155
61.0, Private,95929.0, 9th,5.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,21246
66.0, Private,350498.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,1258.0,20.0, United-States, <=50K,neg,-1,majority,26665
42.0, State-gov,211915.0, Some-college,10.0, Separated, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10364
22.0, Private,150175.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,29449
23.0, Private,142766.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,1055.0,0.0,20.0, United-States, <=50K,neg,-1,majority,32155
